Time,Tk,R
8720,"24,2462635","18,2551231"
8721,"24,2259559","18,2551708"
8722,"24,2259063","18,2555217"
8723,"24,2352142","18,2559566"
8724,"24,2367229","18,2566394"
8725,"24,2436923","18,2566871"
8726,"24,2248172","18,256628"
8727,"24,2241115","18,2571163"
8728,"24,1982517","18,2574939"
8729,"24,1777896","18,2579879"
8730,"24,1722698","18,2586116"
8731,"24,1793212","18,2591819"
8732,"24,1839466","18,25951"
8733,"24,2016906","18,25984"
8734,"24,2099895","18,2599601"
8735,"24,227806","18,260437"
8736,"24,2381687","18,2607994"
8737,"24,2467956","18,2612266"
8738,"24,2430915","18,2619304"
8739,"24,2376728","18,2623729"
8740,"24,2429981","18,2626895"
8741,"24,2544975","18,2631092"
8742,"24,2537345","18,263216"
8743,"24,2711677","18,2637672"
8744,"24,2762413","18,2642288"
8745,"24,2759895","18,2645816"
8746,"24,2484035","18,2642269"
8747,"24,2114868","18,2645053"
8748,"24,2186107","18,2650318"
8749,"24,234909","18,2645149"
8750,"24,2251224","18,265398"
8751,"24,2099933","18,2662982"
8752,"24,2346096","18,2670669"
8753,"24,2598648","18,2676429"
8754,"24,2590084","18,2679557"
8755,"24,264225","18,2681846"
8756,"24,2742214","18,2688045"
8757,"24,2649078","18,2687282"
8758,"24,2872104","18,2688159"
8759,"24,277605","18,2695922"
8760,"24,2953548","18,2699394"
8761,"24,279602","18,2698535"
8762,"24,2462539","18,2704696"
8763,"24,2587108","18,2707023"
8764,"24,2544269","18,2708377"
8765,"24,2550563","18,2712612"
8766,"24,2821502","18,2717552"
8767,"24,2822093","18,2722415"
8768,"24,2883872","18,2731285"
8769,"24,310791","18,273096"
8770,"24,2954921","18,273859"
8771,"24,2925739","18,2735195"
8772,"24,2975749","18,2739429"
8773,"24,2972793","18,2738647"
8774,"24,2524795","18,2743949"
8775,"24,260168","18,2745399"
8776,"24,2816276","18,2755546"
8777,"24,2910404","18,2757492"
8778,"24,308216","18,2757148"
8779,"24,309309","18,2764892"
8780,"24,3121013","18,2767639"
8781,"24,3141746","18,2766437"
8782,"24,309122","18,2771587"
8783,"24,3328456","18,2779598"
8784,"24,3231735","18,2787704"
8785,"24,2795486","18,2789783"
8786,"24,2454528","18,2795982"
8787,"24,2678623","18,2800865"
8788,"24,2789554","18,2800559"
8789,"24,2952651","18,2801113"
8790,"24,3051548","18,2805881"
8791,"24,2789993","18,2806625"
8792,"24,2862815","18,281166"
8793,"24,2970809","18,2820892"
8794,"24,3333797","18,2824897"
8795,"24,3582801","18,2822322"
8796,"24,4259529","18,2826194"
8797,"24,4527378","18,28232"
8798,"24,433176","18,2832546"
8799,"24,475317","18,2837181"
8800,"24,4755401","18,2841777"
8801,"24,4638061","18,2843875"
8802,"24,4385013","18,2850875"
8803,"24,4296379","18,2853965"
8804,"24,4040851","18,2855644"
8805,"24,3943862","18,2851181"
8806,"24,4264831","18,2860107"
8807,"24,4238567","18,2864665"
8808,"24,4161472","18,287117"
8809,"24,4141921","18,2870883"
8810,"24,4048805","18,2877826"
8811,"24,3977718","18,2879257"
8812,"24,3976612","18,288681"
8813,"24,3759098","18,2886791"
8814,"24,3533439","18,2884426"
8815,"24,3189353","18,2891025"
8816,"24,3013648","18,2902679"
8817,"24,3048019","18,2906951"
8818,"24,2941436","18,2907161"
8819,"24,2817344","18,2899894"
8820,"24,2696762","18,2914009"
8821,"24,2743759","18,2917613"
8822,"24,2729873","18,2922954"
8823,"24,2567691","18,2920398"
8824,"24,2571353","18,2924003"
8825,"24,2372341","18,2929248"
8826,"24,2399063","18,2930049"
8827,"24,236557","18,2932033"
8828,"24,2267227","18,2935638"
8829,"24,2247848","18,294857"
8830,"24,249485","18,2942008"
8831,"24,257925","18,2948131"
8832,"24,2734241","18,2959918"
8833,"24,2943496","18,2954807"
8834,"24,3046569","18,2959423"
8835,"24,3237075","18,2962188"
8836,"24,3216381","18,2973251"
8837,"24,324007","18,2976226"
8838,"24,3448829","18,2979545"
8839,"24,3539543","18,2980556"
8840,"24,3621082","18,298069"
8841,"24,379589","18,2985801"
8842,"24,3629417","18,2990512"
8843,"24,3317127","18,3000469"
8844,"24,3369789","18,2997493"
8845,"24,3487854","18,3005332"
8846,"24,3618984","18,3004646"
8847,"24,3723716","18,3002967"
8848,"24,3696937","18,3007297"
8849,"24,37537","18,3014831"
8850,"24,3728408","18,3013229"
8851,"24,3768787","18,3021678"
8852,"24,3850746","18,3025226"
8853,"24,393959","18,3027648"
8854,"24,3886356","18,3037509"
8855,"24,3846473","18,3039951"
8856,"24,3865966","18,303049"
8857,"24,3825435","18,3044643"
8858,"24,384695","18,30484"
8859,"24,3934822","18,3046512"
8860,"24,4223384","18,3053894"
8861,"24,4213485","18,3056869"
8862,"24,4144744","18,3057804"
8863,"24,4068183","18,3060359"
8864,"24,4005908","18,3071842"
8865,"24,4168205","18,3066139"
8866,"24,4215259","18,3072547"
8867,"24,4153232","18,3074645"
8868,"24,4140338","18,3078308"
8869,"24,4059104","18,3079547"
8870,"24,4039897","18,3080482"
8871,"24,4173107","18,3085327"
8872,"24,4156265","18,3098316"
8873,"24,4055938","18,3098144"
8874,"24,4047393","18,3100261"
8875,"24,4153003","18,310482"
8876,"24,4125366","18,3106727"
8877,"24,4110889","18,3109722"
8878,"24,4042377","18,3110179"
8879,"24,3813858","18,3114719"
8880,"24,3722305","18,3121299"
8881,"24,3727455","18,3127155"
8882,"24,3774547","18,3122825"
8883,"24,3736114","18,3126773"
8884,"24,3591117","18,3129863"
8885,"24,3502731","18,3139667"
8886,"24,3335819","18,3138961"
8887,"24,3298683","18,3147754"
8888,"24,3307399","18,3151988"
8889,"24,3470993","18,3155364"
8890,"24,3404254","18,315813"
8891,"24,3241863","18,3166542"
8892,"24,3153495","18,3163547"
8893,"24,3197498","18,3168735"
8894,"24,3162002","18,3170013"
8895,"24,322853","18,3176574"
8896,"24,333086","18,31814"
8897,"24,3286247","18,3185672"
8898,"24,3277416","18,3187675"
8899,"24,318552","18,3190402"
8900,"24,3090858","18,319416"
8901,"24,30583","18,3197135"
8902,"24,3032913","18,3201255"
8903,"24,3092174","18,320446"
8904,"24,297163","18,3211479"
8905,"24,3006572","18,3216648"
8906,"24,2696723","18,3216609"
8907,"24,2355594","18,3219337"
8908,"24,268402","18,3222599"
8909,"24,287445","18,322731"
8910,"24,3056602","18,3229045"
8911,"24,2971477","18,3234481"
8912,"24,2937049","18,322895"
8913,"24,2822132","18,3239116"
8914,"24,2906303","18,3240356"
8915,"24,2815399","18,324089"
8916,"24,2525978","18,3241424"
8917,"24,2260227","18,325035"
8918,"24,2157058","18,3253078"
8919,"24,2112426","18,3258152"
8920,"24,2159442","18,3256282"
8921,"24,2308006","18,3261089"
8922,"24,2041568","18,3265972"
8923,"24,185503","18,3271369"
8924,"24,1798667","18,3274955"
8925,"24,1772155","18,3272228"
8926,"24,1869068","18,327713"
8927,"24,1831073","18,3287792"
8928,"24,1793746","18,3290328"
8929,"24,1698493","18,3294773"
8930,"24,1747131","18,3298015"
8931,"24,1599197","18,3301029"
8932,"24,1721553","18,3303012"
8933,"24,1659469","18,330841"
8934,"24,1699428","18,3307991"
8935,"24,1673984","18,3312072"
8936,"24,1736373","18,3311614"
8937,"24,1828403","18,331335"
8938,"24,1934719","18,3317089"
8939,"24,1744823","18,3330173"
8940,"24,1854915","18,3327903"
8941,"24,2018527","18,3332786"
8942,"24,2065315","18,3337383"
8943,"24,2429065","18,3344497"
8944,"24,249649","18,33465"
8945,"24,2842102","18,3348102"
8946,"24,2915077","18,3353576"
8947,"24,2810039","18,3352661"
8948,"24,2768592","18,3365726"
8949,"24,2624187","18,3358192"
8950,"24,2563495","18,336565"
8951,"24,2612724","18,3367958"
8952,"24,2628211","18,3371372"
8953,"24,2841224","18,3374977"
8954,"24,3024101","18,3379268"
8955,"24,2970695","18,3385639"
8956,"24,2830638","18,338766"
8957,"24,2853832","18,3385009"
8958,"24,2891693","18,3390903"
8959,"24,2902946","18,3400344"
8960,"24,2872371","18,3391799"
8961,"24,2848587","18,3405189"
8962,"24,2824993","18,3405094"
8963,"24,2921257","18,3406906"
8964,"24,3058414","18,3409862"
8965,"24,3383312","18,341505"
8966,"24,3165969","18,3414802"
8967,"24,3063583","18,3427581"
8968,"24,3094177","18,3427696"
8969,"24,3064918","18,3427276"
8970,"24,296667","18,3437366"
8971,"24,3050632","18,3434925"
8972,"24,3236904","18,3440208"
8973,"24,3466472","18,3444519"
8974,"24,355463","18,3448123"
8975,"24,3381347","18,3449687"
8976,"24,3406238","18,3451175"
8977,"24,3409976","18,3465805"
8978,"24,3280467","18,3466968"
8979,"24,3298282","18,3462886"
8980,"24,320116","18,3465557"
8981,"24,317152","18,3466453"
8982,"24,3199901","18,3476791"
8983,"24,3104534","18,3478546"
8984,"24,3127746","18,3479309"
8985,"24,3138351","18,348978"
8986,"24,2970867","18,3493824"
8987,"24,2962169","18,3485088"
8988,"24,2807464","18,349245"
8989,"24,27845","18,3491516"
8990,"24,2696151","18,3493423"
8991,"24,2472839","18,3508358"
8992,"24,2437934","18,3511123"
8993,"24,2261333","18,3513011"
8994,"24,2590751","18,3516006"
8995,"24,260622","18,351511"
8996,"24,2605533","18,3524513"
8997,"24,2702255","18,3523063"
8998,"24,2800445","18,3519649"
8999,"24,2708187","18,352993"
9000,"24,2778625","18,354433"
9001,"24,2783203","18,3545932"
9002,"24,2595558","18,3541564"
9003,"24,2449417","18,3544235"
9004,"24,2435283","18,3545074"
9005,"24,2297382","18,355442"
9006,"24,236082","18,3566608"
9007,"24,2281227","18,3561172"
9008,"24,2470664","18,3561363"
9009,"24,2603702","18,3563194"
9010,"24,2654228","18,3566703"
9011,"24,2479991","18,3570995"
9012,"24,2391242","18,3575725"
9013,"24,2303848","18,3578033"
9014,"24,2118835","18,3579959"
9015,"24,1988143","18,3584194"
9016,"24,162178","18,3590164"
9017,"24,1517848","18,3586616"
9018,"24,1568393","18,35927"
9019,"24,1580581","18,3602275"
9020,"24,14995","18,3608512"
9021,"24,1537265","18,3608379"
9022,"24,1626224","18,3613548"
9023,"24,1823959","18,3611812"
9024,"24,1961059","18,3613338"
9025,"24,1829433","18,3623809"
9026,"24,1864471","18,3626003"
9027,"24,1738681","18,362915"
9028,"24,1789836","18,3632545"
9029,"24,1934356","18,363821"
9030,"24,1869792","18,363367"
9031,"24,1827411","18,3640708"
9032,"24,1931743","18,3642387"
9033,"24,1927223","18,3645439"
9034,"24,2108135","18,364849"
9035,"24,2404499","18,3655967"
9036,"24,2610778","18,3659439"
9037,"24,2827472","18,3659248"
9038,"24,290451","18,3661289"
9039,"24,2915439","18,3660259"
9040,"24,2904224","18,3668479"
9041,"24,3021888","18,3672599"
9042,"24,3006668","18,3674068"
9043,"24,2983226","18,3673286"
9044,"24,2998008","18,3680152"
9045,"24,3096485","18,3682823"
9046,"24,3161716","18,3686847"
9047,"24,3215808","18,3696517"
9048,"24,3178958","18,3697528"
9049,"24,3263015","18,3701171"
9050,"24,3095188","18,3702716"
9051,"24,3124237","18,3705787"
9052,"24,3103847","18,3705482"
9053,"24,3187389","18,3707828"
9054,"24,3216857","18,3716163"
9055,"24,3006114","18,3723545"
9056,"24,2857952","18,3727378"
9057,"24,2769336","18,3724346"
9058,"24,2594585","18,3723964"
9059,"24,2377262","18,3727798"
9060,"24,2373485","18,3730888"
9061,"24,2324771","18,3737621"
9062,"24,2464447","18,3744201"
9063,"24,2444114","18,37471"
9064,"24,267929","18,374052"
9065,"24,2685413","18,3731918"
9066,"24,2684173","18,372507"
9067,"24,283636","18,3708229"
9068,"24,2924995","18,3713397"
9069,"24,3050765","18,3708686"
9070,"24,3071556","18,3708972"
9071,"24,3067302","18,3703289"
9072,"24,2993698","18,3704452"
9073,"24,310955","18,3698368"
9074,"24,2980098","18,3695011"
9075,"24,2725887","18,3686523"
9076,"24,2536926","18,3684768"
9077,"24,2471733","18,3683261"
9078,"24,2444477","18,3679485"
9079,"24,2365226","18,3677253"
9080,"24,2407512","18,366743"
9081,"24,2496871","18,3664379"
9082,"24,2597827","18,3661899"
9083,"24,2585067","18,3658809"
9084,"24,2669944","18,3660964"
9085,"24,2720394","18,3653907"
9086,"24,296524","18,3651847"
9087,"24,3313503","18,3645381"
9088,"24,3374385","18,3645019"
9089,"24,3920059","18,3638744"
9090,"24,3836975","18,3633632"
9091,"24,3806648","18,3630332"
9092,"24,3973922","18,3635978"
9093,"24,41016","18,3631553"
9094,"24,4038467","18,3628101"
9095,"24,4016838","18,3617935"
9096,"24,4128932","18,3613853"
9097,"24,4076175","18,3613052"
9098,"24,4259338","18,3609657"
9099,"24,4336833","18,3607654"
9100,"24,4366264","18,3615608"
9101,"24,4142608","18,3610458"
9102,"24,4113597","18,3596649"
9103,"24,3892574","18,3595581"
9104,"24,3904399","18,3595314"
9105,"24,3872013","18,359642"
9106,"24,3738002","18,359621"
9107,"24,3731384","18,3590412"
9108,"24,3806762","18,3585605"
9109,"24,3681983","18,358242"
9110,"24,3856563","18,3577041"
9111,"24,3965549","18,3580226"
9112,"24,3897247","18,3572711"
9113,"24,3873577","18,3571987"
9114,"24,3976459","18,3573036"
9115,"24,3862037","18,356882"
9116,"24,3791255","18,3569526"
9117,"24,3887767","18,3567161"
9118,"24,3834819","18,3557643"
9119,"24,3950691","18,3555278"
9120,"24,3966865","18,3557987"
9121,"24,3897724","18,3554763"
9122,"24,4330005","18,3550701"
9123,"24,4461345","18,3547725"
9124,"24,425642","18,3541851"
9125,"24,4265995","18,3543605"
9126,"24,4231529","18,3540058"
9127,"24,406866","18,3538532"
9128,"24,4066047","18,3536071"
9129,"24,4023799","18,3536663"
9130,"24,3871421","18,3532676"
9131,"24,3929634","18,3530082"
9132,"24,3904323","18,3526725"
9133,"24,3923797","18,3524875"
9134,"24,3568878","18,3521347"
9135,"24,3316898","18,3524532"
9136,"24,3350868","18,3522815"
9137,"24,3172798","18,3521251"
9138,"24,3173198","18,3520202"
9139,"24,2947292","18,3517723"
9140,"24,2731819","18,3511219"
9141,"24,2773895","18,3511123"
9142,"24,2663555","18,3510322"
9143,"24,2696819","18,3508377"
9144,"24,2575111","18,3506832"
9145,"24,2564868","18,3504905"
9146,"24,2459087","18,3501071"
9147,"24,2443904","18,3503761"
9148,"24,2296829","18,349575"
9149,"24,2178077","18,3493671"
9150,"24,2215576","18,3490791"
9151,"24,2133064","18,3492698"
9152,"24,2118473","18,3490257"
9153,"24,1834583","18,3483638"
9154,"24,1683425","18,3489017"
9155,"24,1694355","18,3486042"
9156,"24,1626834","18,3486175"
9157,"24,1557388","18,3482513"
9158,"24,1742992","18,348236"
9159,"24,1922187","18,3478889"
9160,"24,203514","18,3476867"
9161,"24,2380104","18,3471412"
9162,"24,2570743","18,3475589"
9163,"24,25457","18,3471508"
9164,"24,291212","18,3465557"
9165,"24,3059864","18,3467044"
9166,"24,3117084","18,3465156"
9167,"24,3280868","18,3459091"
9168,"24,3401622","18,3455848"
9169,"24,3555774","18,3458404"
9170,"24,3630504","18,3462276"
9171,"24,367464","18,3459758"
9172,"24,3740291","18,3451995"
9173,"24,3660736","18,3447437"
9174,"24,3797645","18,3448467"
9175,"24,4037113","18,3449764"
9176,"24,4096279","18,3449153"
9177,"24,3928527","18,344326"
9178,"24,4017505","18,3441696"
9179,"24,3878917","18,3442649"
9180,"24,4045162","18,3442993"
9181,"24,4239311","18,3440685"
9182,"24,419033","18,3429393"
9183,"24,398796","18,3427886"
9184,"24,368","18,3427448"
9185,"24,345642","18,3431034"
9186,"24,33749","18,343132"
9187,"24,3233184","18,3421306"
9188,"24,317749","18,3420772"
9189,"24,2916908","18,341999"
9190,"24,2859745","18,3422718"
9191,"24,2740573","18,3422565"
9192,"24,2633419","18,3421745"
9193,"24,2493095","18,3419551"
9194,"24,2547645","18,3415088"
9195,"24,2523975","18,3417015"
9196,"24,2525691","18,3416576"
9197,"24,2518291","18,3411083"
9198,"24,2695236","18,3405704"
9199,"24,2761516","18,3408584"
9200,"24,2963466","18,3409557"
9201,"24,2901935","18,3408279"
9202,"24,2689189","18,3410091"
9203,"24,2654724","18,3403148"
9204,"24,2622642","18,3405628"
9205,"24,2532978","18,3397216"
9206,"24,262041","18,3396492"
9207,"24,2625122","18,3399715"
9208,"24,255619","18,3394756"
9209,"24,2421379","18,3395023"
9210,"24,2279224","18,3394889"
9211,"24,2091541","18,3392562"
9212,"24,1780776","18,3388366"
9213,"24,1729049","18,3386459"
9214,"24,1611881","18,3385772"
9215,"24,1703567","18,3377609"
9216,"24,1620407","18,3384189"
9217,"24,1581554","18,3382339"
9218,"24,1638488","18,3383865"
9219,"24,1770915","18,3378734"
9220,"24,1790943","18,3377418"
9221,"24,1895656","18,3378105"
9222,"24,2001628","18,3373813"
9223,"24,2256565","18,3370952"
9224,"24,2273178","18,3375949"
9225,"24,2261409","18,3367385"
9226,"24,2042026","18,3368072"
9227,"24,2145919","18,3370475"
9228,"24,2161102","18,3367919"
9229,"24,2024497","18,3363475"
9230,"24,1976699","18,3361988"
9231,"24,1985015","18,3362541"
9232,"24,205059","18,3363265"
9233,"24,2062721","18,3360557"
9234,"24,2349567","18,3360595"
9235,"24,2648258","18,3357563"
9236,"24,2914505","18,3362216"
9237,"24,2915496","18,3353519"
9238,"24,2854595","18,3350849"
9239,"24,2906856","18,3351154"
9240,"24,2892055","18,3346157"
9241,"24,3039073","18,3346652"
9242,"24,2901649","18,3351192"
9243,"24,2864074","18,3347568"
9244,"24,2713336","18,3350048"
9245,"24,2663917","18,334465"
9246,"24,231451","18,3345203"
9247,"24,2109889","18,3342208"
9248,"24,2175559","18,3336448"
9249,"24,2053527","18,333744"
9250,"24,2091808","18,3330745"
9251,"24,2074146","18,3334541"
9252,"24,1981601","18,3336009"
9253,"24,1821765","18,3331794"
9254,"24,1919746","18,3324184"
9255,"24,2095489","18,3325653"
9256,"24,219387","18,333126"
9257,"24,2377185","18,3329086"
9258,"24,2477569","18,3324527"
9259,"24,2463169","18,3324966"
9260,"24,2559013","18,3323135"
9261,"24,2433338","18,3326396"
9262,"24,2513275","18,3316726"
9263,"24,248373","18,3313884"
9264,"24,2491817","18,3314609"
9265,"24,2202816","18,33148"
9266,"24,2205867","18,3313865"
9267,"24,2341022","18,3316993"
9268,"24,2328548","18,3318157"
9269,"24,2244434","18,331808"
9270,"24,2240638","18,3309783"
9271,"24,2114105","18,3307743"
9272,"24,1995429","18,3307189"
9273,"24,1992416","18,3308219"
9274,"24,1990108","18,3303356"
9275,"24,2186775","18,3304405"
9276,"24,2363414","18,3304138"
9277,"24,241333","18,3300628"
9278,"24,2354164","18,3298435"
9279,"24,233366","18,3298072"
9280,"24,2173538","18,3295116"
9281,"24,1988334","18,3298873"
9282,"24,1967487","18,3299598"
9283,"24,2136936","18,3295745"
9284,"24,2071838","18,3294925"
9285,"24,2153491","18,3289241"
9286,"24,2355422","18,3287868"
9287,"24,2228889","18,3281669"
9288,"24,2399044","18,3282852"
9289,"24,252985","18,3281154"
9290,"24,2579784","18,3283519"
9291,"24,2707195","18,3285961"
9292,"24,2821426","18,3287811"
9293,"24,2912044","18,3285255"
9294,"24,2886829","18,3285007"
9295,"24,3095722","18,3282241"
9296,"24,3115425","18,328144"
9297,"24,3098087","18,3282947"
9298,"24,3052101","18,3283119"
9299,"24,2960414","18,3278179"
9300,"24,2946929","18,3277454"
9301,"24,2977046","18,3271179"
9302,"24,2987957","18,3271846"
9303,"24,302679","18,3269138"
9304,"24,2846832","18,3262672"
9305,"24,3014755","18,3263225"
9306,"24,3011207","18,3265514"
9307,"24,3016948","18,3266315"
9308,"24,2846488","18,3265113"
9309,"24,2824878","18,3265724"
9310,"24,2705192","18,3258495"
9311,"24,2606372","18,3253612"
9312,"24,2559566","18,3257846"
9313,"24,2604179","18,3261089"
9314,"24,2375373","18,3257141"
9315,"24,2236309","18,3260154"
9316,"24,2008342","18,3258972"
9317,"24,2041206","18,3249454"
9318,"24,188013","18,3251514"
9319,"24,179121","18,3248233"
9320,"24,1674556","18,3253841"
9321,"24,18787","18,3252906"
9322,"24,1879196","18,3248176"
9323,"24,1933021","18,3253154"
9324,"24,2131328","18,32448"
9325,"24,2112197","18,3246746"
9326,"24,2077808","18,3241405"
9327,"24,2140274","18,3236961"
9328,"24,216814","18,3240451"
9329,"24,2009048","18,3242549"
9330,"24,1949462","18,3234882"
9331,"24,2065601","18,3237056"
9332,"24,2145404","18,3237209"
9333,"24,2309951","18,3234786"
9334,"24,2323837","18,3237667"
9335,"24,2175312","18,3233356"
9336,"24,1982593","18,3237724"
9337,"24,1935749","18,323162"
9338,"24,1990528","18,3231811"
9339,"24,1860446","18,3232593"
9340,"24,1476573","18,323162"
9341,"24,1241626","18,322771"
9342,"24,1157035","18,3225669"
9343,"24,1281414","18,3229732"
9344,"24,136116","18,3222866"
9345,"24,1426811","18,3222694"
9346,"24,135847","18,3217868"
9347,"24,1509723","18,3218421"
9348,"24,1714706","18,3215694"
9349,"24,1924781","18,3216133"
9350,"24,2060298","18,3221778"
